occurrence_id,decision_id,record_kind,source_term_or_construction,chosen_rendering,confidence,provisional,review_priority,please_double_check_question,unit_id,semantic_unit_id,part,chapter,section,source_path,source_line_start,source_line_end,source_byte_start,source_byte_end_exclusive,target_path,target_line_start,target_line_end,target_byte_start,target_byte_end_exclusive,target_printed_pages,reader_status,reader_artifact,reader_artifact_sha256,reader_profile,reader_printed_page,reader_assembled_pdf_page
pnb-Arab-PK:PNB-T024:OLP-0034-B017,pnb-Arab-PK:PNB-T024,terminology,surjective/surjection; injective/injection; bijective/bijection; one-to-one correspondence,ہر ہدف قدر لینے والا/سرجیکٹو؛ اک بہ اک/انجیکٹو؛ اک بہ اک تے ہر ہدف قدر لینے والا/بائجیکٹو؛ اک بہ اک مطابقت,medium,true,high,"Do the descriptive phrases for surjective, injective and bijective preserve existence, uniqueness and their conjunction while the retained lexical tokens remain reversible?",OLP-0034,OLP-0034-B017,sets-functions-relations,sets,reduction,upstream/content/sets-functions-relations/size-of-sets/reduction.tex,108,112,4477,4709,translation/content/sets-functions-relations/size-of-sets/reduction.tex,113,118,6917,7244,,pending,,,,,
pnb-Arab-PK:PNB-T024:OLP-0034-B020,pnb-Arab-PK:PNB-T024,terminology,surjective/surjection; injective/injection; bijective/bijection; one-to-one correspondence,ہر ہدف قدر لینے والا/سرجیکٹو؛ اک بہ اک/انجیکٹو؛ اک بہ اک تے ہر ہدف قدر لینے والا/بائجیکٹو؛ اک بہ اک مطابقت,medium,true,high,"Do the descriptive phrases for surjective, injective and bijective preserve existence, uniqueness and their conjunction while the retained lexical tokens remain reversible?",OLP-0034,OLP-0034-B020,sets-functions-relations,sets,reduction,upstream/content/sets-functions-relations/size-of-sets/reduction.tex,127,132,5196,5431,translation/content/sets-functions-relations/size-of-sets/reduction.tex,133,138,7925,8222,,pending,,,,,
pnb-Arab-PK:PNB-T024:OLP-0035-B007,pnb-Arab-PK:PNB-T024,terminology,surjective/surjection; injective/injection; bijective/bijection; one-to-one correspondence,ہر ہدف قدر لینے والا/سرجیکٹو؛ اک بہ اک/انجیکٹو؛ اک بہ اک تے ہر ہدف قدر لینے والا/بائجیکٹو؛ اک بہ اک مطابقت,medium,true,high,"Do the descriptive phrases for surjective, injective and bijective preserve existence, uniqueness and their conjunction while the retained lexical tokens remain reversible?",OLP-0035,OLP-0035-B007,sets-functions-relations,size-of-sets,equinumerous-sets,upstream/content/sets-functions-relations/size-of-sets/equinumerous-sets.tex,29,32,1023,1185,translation/content/sets-functions-relations/size-of-sets/equinumerous-sets.tex,28,31,1567,1814,,pending,,,,,
pnb-Arab-PK:PNB-T024:OLP-0035-B010,pnb-Arab-PK:PNB-T024,terminology,surjective/surjection; injective/injection; bijective/bijection; one-to-one correspondence,ہر ہدف قدر لینے والا/سرجیکٹو؛ اک بہ اک/انجیکٹو؛ اک بہ اک تے ہر ہدف قدر لینے والا/بائجیکٹو؛ اک بہ اک مطابقت,medium,true,high,"Do the descriptive phrases for surjective, injective and bijective preserve existence, uniqueness and their conjunction while the retained lexical tokens remain reversible?",OLP-0035,OLP-0035-B010,sets-functions-relations,size-of-sets,equinumerous-sets,upstream/content/sets-functions-relations/size-of-sets/equinumerous-sets.tex,42,44,1403,1546,translation/content/sets-functions-relations/size-of-sets/equinumerous-sets.tex,41,43,2088,2257,,pending,,,,,
pnb-Arab-PK:PNB-T024:OLP-0035-B011,pnb-Arab-PK:PNB-T024,terminology,surjective/surjection; injective/injection; bijective/bijection; one-to-one correspondence,ہر ہدف قدر لینے والا/سرجیکٹو؛ اک بہ اک/انجیکٹو؛ اک بہ اک تے ہر ہدف قدر لینے والا/بائجیکٹو؛ اک بہ اک مطابقت,medium,true,high,"Do the descriptive phrases for surjective, injective and bijective preserve existence, uniqueness and their conjunction while the retained lexical tokens remain reversible?",OLP-0035,OLP-0035-B011,sets-functions-relations,size-of-sets,equinumerous-sets,upstream/content/sets-functions-relations/size-of-sets/equinumerous-sets.tex,46,49,1547,1790,translation/content/sets-functions-relations/size-of-sets/equinumerous-sets.tex,45,49,2258,2604,,pending,,,,,
pnb-Arab-PK:PNB-T024:OLP-0035-B012,pnb-Arab-PK:PNB-T024,terminology,surjective/surjection; injective/injection; bijective/bijection; one-to-one correspondence,ہر ہدف قدر لینے والا/سرجیکٹو؛ اک بہ اک/انجیکٹو؛ اک بہ اک تے ہر ہدف قدر لینے والا/بائجیکٹو؛ اک بہ اک مطابقت,medium,true,high,"Do the descriptive phrases for surjective, injective and bijective preserve existence, uniqueness and their conjunction while the retained lexical tokens remain reversible?",OLP-0035,OLP-0035-B012,sets-functions-relations,size-of-sets,equinumerous-sets,upstream/content/sets-functions-relations/size-of-sets/equinumerous-sets.tex,51,55,1791,2038,translation/content/sets-functions-relations/size-of-sets/equinumerous-sets.tex,51,55,2605,2872,,pending,,,,,
pnb-Arab-PK:PNB-T024:OLP-0035-B015,pnb-Arab-PK:PNB-T024,terminology,surjective/surjection; injective/injection; bijective/bijection; one-to-one correspondence,ہر ہدف قدر لینے والا/سرجیکٹو؛ اک بہ اک/انجیکٹو؛ اک بہ اک تے ہر ہدف قدر لینے والا/بائجیکٹو؛ اک بہ اک مطابقت,medium,true,high,"Do the descriptive phrases for surjective, injective and bijective preserve existence, uniqueness and their conjunction while the retained lexical tokens remain reversible?",OLP-0035,OLP-0035-B015,sets-functions-relations,size-of-sets,equinumerous-sets,upstream/content/sets-functions-relations/size-of-sets/equinumerous-sets.tex,68,94,2303,3711,translation/content/sets-functions-relations/size-of-sets/equinumerous-sets.tex,68,97,3225,5463,,pending,,,,,
pnb-Arab-PK:PNB-T024:OLP-0035-B016,pnb-Arab-PK:PNB-T024,terminology,surjective/surjection; injective/injection; bijective/bijection; one-to-one correspondence,ہر ہدف قدر لینے والا/سرجیکٹو؛ اک بہ اک/انجیکٹو؛ اک بہ اک تے ہر ہدف قدر لینے والا/بائجیکٹو؛ اک بہ اک مطابقت,medium,true,high,"Do the descriptive phrases for surjective, injective and bijective preserve existence, uniqueness and their conjunction while the retained lexical tokens remain reversible?",OLP-0035,OLP-0035-B016,sets-functions-relations,size-of-sets,equinumerous-sets,upstream/content/sets-functions-relations/size-of-sets/equinumerous-sets.tex,96,99,3712,3876,translation/content/sets-functions-relations/size-of-sets/equinumerous-sets.tex,99,102,5464,5679,,pending,,,,,
pnb-Arab-PK:PNB-T024:OLP-0036-B006,pnb-Arab-PK:PNB-T024,terminology,surjective/surjection; injective/injection; bijective/bijection; one-to-one correspondence,ہر ہدف قدر لینے والا/سرجیکٹو؛ اک بہ اک/انجیکٹو؛ اک بہ اک تے ہر ہدف قدر لینے والا/بائجیکٹو؛ اک بہ اک مطابقت,medium,true,high,"Do the descriptive phrases for surjective, injective and bijective preserve existence, uniqueness and their conjunction while the retained lexical tokens remain reversible?",OLP-0036,OLP-0036-B006,sets-functions-relations,size-of-sets,comparing-sizes,upstream/content/sets-functions-relations/size-of-sets/comparing-size.tex,13,24,250,940,translation/content/sets-functions-relations/size-of-sets/comparing-size.tex,13,24,268,1345,,pending,,,,,
pnb-Arab-PK:PNB-T024:OLP-0036-B007,pnb-Arab-PK:PNB-T024,terminology,surjective/surjection; injective/injection; bijective/bijection; one-to-one correspondence,ہر ہدف قدر لینے والا/سرجیکٹو؛ اک بہ اک/انجیکٹو؛ اک بہ اک تے ہر ہدف قدر لینے والا/بائجیکٹو؛ اک بہ اک مطابقت,medium,true,high,"Do the descriptive phrases for surjective, injective and bijective preserve existence, uniqueness and their conjunction while the retained lexical tokens remain reversible?",OLP-0036,OLP-0036-B007,sets-functions-relations,size-of-sets,comparing-sizes,upstream/content/sets-functions-relations/size-of-sets/comparing-size.tex,26,29,941,1072,translation/content/sets-functions-relations/size-of-sets/comparing-size.tex,26,29,1346,1561,,pending,,,,,
pnb-Arab-PK:PNB-T024:OLP-0036-B009,pnb-Arab-PK:PNB-T024,terminology,surjective/surjection; injective/injection; bijective/bijection; one-to-one correspondence,ہر ہدف قدر لینے والا/سرجیکٹو؛ اک بہ اک/انجیکٹو؛ اک بہ اک تے ہر ہدف قدر لینے والا/بائجیکٹو؛ اک بہ اک مطابقت,medium,true,high,"Do the descriptive phrases for surjective, injective and bijective preserve existence, uniqueness and their conjunction while the retained lexical tokens remain reversible?",OLP-0036,OLP-0036-B009,sets-functions-relations,size-of-sets,comparing-sizes,upstream/content/sets-functions-relations/size-of-sets/comparing-size.tex,36,40,1291,1504,translation/content/sets-functions-relations/size-of-sets/comparing-size.tex,35,40,1904,2235,,pending,,,,,
pnb-Arab-PK:PNB-T024:OLP-0036-B012,pnb-Arab-PK:PNB-T024,terminology,surjective/surjection; injective/injection; bijective/bijection; one-to-one correspondence,ہر ہدف قدر لینے والا/سرجیکٹو؛ اک بہ اک/انجیکٹو؛ اک بہ اک تے ہر ہدف قدر لینے والا/بائجیکٹو؛ اک بہ اک مطابقت,medium,true,high,"Do the descriptive phrases for surjective, injective and bijective preserve existence, uniqueness and their conjunction while the retained lexical tokens remain reversible?",OLP-0036,OLP-0036-B012,sets-functions-relations,size-of-sets,comparing-sizes,upstream/content/sets-functions-relations/size-of-sets/comparing-size.tex,60,63,2211,2426,translation/content/sets-functions-relations/size-of-sets/comparing-size.tex,60,64,3245,3517,,pending,,,,,
pnb-Arab-PK:PNB-T024:OLP-0036-B014,pnb-Arab-PK:PNB-T024,terminology,surjective/surjection; injective/injection; bijective/bijection; one-to-one correspondence,ہر ہدف قدر لینے والا/سرجیکٹو؛ اک بہ اک/انجیکٹو؛ اک بہ اک تے ہر ہدف قدر لینے والا/بائجیکٹو؛ اک بہ اک مطابقت,medium,true,high,"Do the descriptive phrases for surjective, injective and bijective preserve existence, uniqueness and their conjunction while the retained lexical tokens remain reversible?",OLP-0036,OLP-0036-B014,sets-functions-relations,size-of-sets,comparing-sizes,upstream/content/sets-functions-relations/size-of-sets/comparing-size.tex,70,105,2576,4387,translation/content/sets-functions-relations/size-of-sets/comparing-size.tex,71,111,3741,6578,,pending,,,,,
pnb-Arab-PK:PNB-T024:OLP-0036-B018,pnb-Arab-PK:PNB-T024,terminology,surjective/surjection; injective/injection; bijective/bijection; one-to-one correspondence,ہر ہدف قدر لینے والا/سرجیکٹو؛ اک بہ اک/انجیکٹو؛ اک بہ اک تے ہر ہدف قدر لینے والا/بائجیکٹو؛ اک بہ اک مطابقت,medium,true,high,"Do the descriptive phrases for surjective, injective and bijective preserve existence, uniqueness and their conjunction while the retained lexical tokens remain reversible?",OLP-0036,OLP-0036-B018,sets-functions-relations,size-of-sets,comparing-sizes,upstream/content/sets-functions-relations/size-of-sets/comparing-size.tex,142,148,6333,6661,translation/content/sets-functions-relations/size-of-sets/comparing-size.tex,151,158,9428,9877,,pending,,,,,
pnb-Arab-PK:PNB-T024:OLP-0037-B008,pnb-Arab-PK:PNB-T024,terminology,surjective/surjection; injective/injection; bijective/bijection; one-to-one correspondence,ہر ہدف قدر لینے والا/سرجیکٹو؛ اک بہ اک/انجیکٹو؛ اک بہ اک تے ہر ہدف قدر لینے والا/بائجیکٹو؛ اک بہ اک مطابقت,medium,true,high,"Do the descriptive phrases for surjective, injective and bijective preserve existence, uniqueness and their conjunction while the retained lexical tokens remain reversible?",OLP-0037,OLP-0037-B008,sets-functions-relations,sets,schroder-bernstein,upstream/content/sets-functions-relations/size-of-sets/schroder-bernstein.tex,29,32,879,1042,translation/content/sets-functions-relations/size-of-sets/schroder-bernstein.tex,28,31,1061,1262,,pending,,,,,
pnb-Arab-PK:PNB-T024:OLP-0037-B010,pnb-Arab-PK:PNB-T024,terminology,surjective/surjection; injective/injection; bijective/bijection; one-to-one correspondence,ہر ہدف قدر لینے والا/سرجیکٹو؛ اک بہ اک/انجیکٹو؛ اک بہ اک تے ہر ہدف قدر لینے والا/بائجیکٹو؛ اک بہ اک مطابقت,medium,true,high,"Do the descriptive phrases for surjective, injective and bijective preserve existence, uniqueness and their conjunction while the retained lexical tokens remain reversible?",OLP-0037,OLP-0037-B010,sets-functions-relations,sets,schroder-bernstein,upstream/content/sets-functions-relations/size-of-sets/schroder-bernstein.tex,44,53,1460,1998,translation/content/sets-functions-relations/size-of-sets/schroder-bernstein.tex,41,50,1902,2704,,pending,,,,,
pnb-Arab-PK:PNB-T024:OLP-0038-B006,pnb-Arab-PK:PNB-T024,terminology,surjective/surjection; injective/injection; bijective/bijection; one-to-one correspondence,ہر ہدف قدر لینے والا/سرجیکٹو؛ اک بہ اک/انجیکٹو؛ اک بہ اک تے ہر ہدف قدر لینے والا/بائجیکٹو؛ اک بہ اک مطابقت,medium,true,high,"Do the descriptive phrases for surjective, injective and bijective preserve existence, uniqueness and their conjunction while the retained lexical tokens remain reversible?",OLP-0038,OLP-0038-B006,sets-functions-relations,size-of-sets,enumerations-alt,upstream/content/sets-functions-relations/size-of-sets/enumerability-alt.tex,13,19,256,566,translation/content/sets-functions-relations/size-of-sets/enumerability-alt.tex,13,19,277,798,,pending,,,,,
pnb-Arab-PK:PNB-T024:OLP-0038-B007,pnb-Arab-PK:PNB-T024,terminology,surjective/surjection; injective/injection; bijective/bijection; one-to-one correspondence,ہر ہدف قدر لینے والا/سرجیکٹو؛ اک بہ اک/انجیکٹو؛ اک بہ اک تے ہر ہدف قدر لینے والا/بائجیکٹو؛ اک بہ اک مطابقت,medium,true,high,"Do the descriptive phrases for surjective, injective and bijective preserve existence, uniqueness and their conjunction while the retained lexical tokens remain reversible?",OLP-0038,OLP-0038-B007,sets-functions-relations,size-of-sets,enumerations-alt,upstream/content/sets-functions-relations/size-of-sets/enumerability-alt.tex,21,32,567,1150,translation/content/sets-functions-relations/size-of-sets/enumerability-alt.tex,21,33,799,2006,,pending,,,,,
